Order ID,Customer Name,Company,Order Region,Order State,Order City,Category Name,Department Name,Product Name,Order Item Quantity,Order Item Discount,Product Price,Order Item Total,Sales,order date (DateOrders),delivery date (Date),Days for shipment (scheduled),Days for shipping (real),Shipping Mode,Delivery Status,Late_delivery_risk
IND-100127,Ravi Joshi,Wipro Ltd.,South,Gujarat,Vadodara,Apparel,Women,Saree,6,0.2,1275.71,6123.41,6123.41,2025-11-03,2025-11-09,5,6,Same Day,Delayed,1
IND-100128,Pooja Mehta,Infosys Ltd.,Central,Tamil Nadu,Tiruchirappalli,Kitchen,Storage,Glass Jar 1L,18,0.2,4568.34,65784.1,65784.1,2025-09-24,2025-09-27,4,3,Overnight,In Transit,0
IND-100129,Neha Sharma,Spencers,West,Gujarat,Ahmedabad,Electronics,TV & Audio,"LED TV 43""",19,0.05,45249.51,816753.66,816753.66,2024-10-14,2024-10-23,9,9,Overnight,In Transit,0
IND-100130,Ravi Nambiar,BigBasket,South,Rajasthan,Udaipur,Home Appliances,Large Appliances,Washing Machine 7kg,19,0.15,4771.37,77057.63,77057.63,2025-10-02,2025-10-09,5,7,Same Day,Delayed,1
IND-100131,Vikram Gupta,Reliance Retail,East,Madhya Pradesh,Bhopal,Apparel,Kids,Kids T-Shirt,3,0.15,2959.8,7547.49,7547.49,2023-12-16,2023-12-21,5,5,Two Day,In Transit,0
IND-100132,Priya Joshi,Mahindra & Mahindra,North,West Bengal,Siliguri,Groceries,Staples,Wheat Flour 10kg,4,0.2,933.44,2987.01,2987.01,2024-12-20,2025-01-02,9,13,Standard,Delayed,1
IND-100133,Suresh Iyer,Amazon India,East,West Bengal,Howrah,Groceries,Dairy,Milk Powder 1kg,8,0.05,2330.1,17708.76,17708.76,2024-08-22,2024-08-25,4,3,Standard,Out for Delivery,0
IND-100134,Sneha Sharma,Wipro Ltd.,Central,Madhya Pradesh,Bhopal,Apparel,Kids,Kids T-Shirt,15,0.25,1833.58,20627.77,20627.77,2024-01-02,2024-01-08,4,6,Two Day,Delayed,1
IND-100135,Suresh Singh,Infosys Ltd.,Central,Telangana,Hyderabad,FMCG,Snacks,Biscuits Pack,8,0.05,1543.73,11732.35,11732.35,2025-09-20,2025-09-30,9,10,Same Day,Delayed,1
IND-100136,Amit Joshi,Spencers,North,Madhya Pradesh,Gwalior,Beauty & Personal Care,Haircare,Shampoo 200ml,12,0.25,2830.6,25475.4,25475.4,2024-12-08,2024-12-19,9,11,Two Day,Delayed,1
IND-100137,Suresh Nambiar,BigBasket,North,Kerala,Kochi,FMCG,Beverages,Coffee Jar 200g,5,0.0,4038.59,20192.95,20192.95,2025-06-11,2025-06-18,7,7,Two Day,Delivered,0
IND-100138,Priya Nambiar,Flipkart,East,Telangana,Warangal,Furniture,Living Room,Sofa 3-seater,2,0.25,18302.31,27453.47,27453.47,2025-07-25,2025-08-06,10,12,Express,Delayed,1
IND-100139,Ravi Reddy,Aditya Birla Fashion,East,Telangana,Warangal,FMCG,Beverages,Coffee Jar 200g,8,0.25,3493.35,20960.1,20960.1,2024-06-10,2024-06-18,7,8,Same Day,Delivered,1
IND-100140,Raj Singh,Godrej Consumer,West,Rajasthan,Jodhpur,Furniture,Bedroom,Wardrobe,4,0.25,48760.55,146281.65,146281.65,2025-03-08,2025-03-15,6,7,Same Day,Delivered,1
IND-100141,Amit Kumar,Amazon India,North,Madhya Pradesh,Bhopal,Automotive,Accessories,Floor Mat,5,0.05,3344.78,15887.7,15887.7,2024-12-06,2024-12-18,10,12,Overnight,Delivered,1
IND-100142,Asha Nambiar,Flipkart,West,West Bengal,Howrah,Books,Fiction,Novel B,6,0.2,505.88,2428.22,2428.22,2025-03-28,2025-03-30,3,2,Overnight,Delivered,0
IND-100143,Amit Joshi,Mahindra & Mahindra,West,Maharashtra,Mumbai,FMCG,Beverages,Tea Pack 1kg,1,0.15,1132.66,962.76,962.76,2024-11-30,2024-12-03,1,3,Two Day,Delayed,1
IND-100144,Ravi Kumar,Mahindra & Mahindra,Central,Rajasthan,Jodhpur,Groceries,Dairy,Cheese 200g,1,0.25,2535.97,1901.98,1901.98,2025-10-04,2025-10-11,7,7,Standard,Delivered,0
IND-100145,Neha Bose,Wipro Ltd.,West,Tamil Nadu,Coimbatore,Automotive,Accessories,Floor Mat,13,0.15,1645.78,18185.87,18185.87,2025-02-26,2025-03-08,10,10,Same Day,Out for Delivery,0
IND-100146,Vikram Iyer,Mahindra & Mahindra,Central,Maharashtra,Mumbai,Groceries,Dairy,Milk Powder 1kg,1,0.0,3529.08,3529.08,3529.08,2025-04-08,2025-04-16,7,8,Overnight,Delayed,1
IND-100147,Divya Mehta,Wipro Ltd.,West,Maharashtra,Pune,Kitchen,Storage,Glass Jar 1L,2,0.25,4624.59,6936.89,6936.89,2024-08-27,2024-09-04,9,8,Express,In Transit,0
IND-100148,Karan Mehta,Infosys Ltd.,North,Telangana,Nizamabad,Beauty & Personal Care,Skincare,Sunscreen 100ml,6,0.2,1735.48,8330.3,8330.3,2024-12-16,2024-12-25,9,9,Standard,Out for Delivery,0
IND-100149,Sneha Sharma,Mahindra & Mahindra,Central,Maharashtra,Mumbai,Furniture,Bedroom,Wardrobe,1,0.15,39145.01,33273.26,33273.26,2025-03-30,2025-04-05,4,6,Two Day,Delayed,1
IND-100150,Neha Singh,BigBasket,West,Kerala,Kochi,FMCG,Beverages,Tea Pack 1kg,9,0.25,813.39,5490.38,5490.38,2025-08-24,2025-08-28,3,4,Same Day,Delayed,1
IND-100151,Anjali Singh,Marico Ltd.,Central,Maharashtra,Nagpur,Apparel,Men,T-Shirt,6,0.2,1349.84,6479.23,6479.23,2025-06-04,2025-06-12,9,8,Standard,In Transit,0
IND-100152,Vikram Kumar,Dmart,North,Karnataka,Hubballi,Automotive,Accessories,Floor Mat,3,0.2,11010.24,26424.58,26424.58,2024-07-19,2024-07-31,10,12,Express,Delayed,1
IND-100153,Amit Sharma,Marico Ltd.,East,Delhi,New Delhi,Home Appliances,Large Appliances,Washing Machine 7kg,14,0.0,16388.11,229433.54,229433.54,2024-11-17,2024-11-24,5,7,Overnight,Delayed,1
IND-100154,Ravi Iyer,Aditya Birla Fashion,South,Karnataka,Mysuru,Furniture,Bedroom,Wardrobe,15,0.25,22079.96,248399.55,248399.55,2025-07-14,2025-07-17,3,3,Two Day,In Transit,0
IND-100155,Asha Mehta,Aditya Birla Fashion,South,Kerala,Thiruvananthapuram,Books,Fiction,Novel B,13,0.15,912.87,10087.21,10087.21,2024-11-21,2024-11-23,2,2,Overnight,Out for Delivery,0
IND-100156,Pooja Mehta,Amazon India,South,Rajasthan,Jaipur,FMCG,Snacks,Biscuits Pack,3,0.15,4103.88,10464.89,10464.89,2025-10-03,2025-10-16,8,13,Express,Delivered,1
IND-100157,Pooja Kapoor,Tata Electronics,North,Kerala,Thiruvananthapuram,Books,Education,Science Workbook,18,0.1,206.62,3347.24,3347.24,2025-11-01,2025-11-09,9,8,Standard,Delivered,0
IND-100158,Vivek Joshi,ITC Limited,East,Tamil Nadu,Chennai,Beauty & Personal Care,Haircare,Conditioner 200ml,4,0.1,130.59,470.12,470.12,2024-06-28,2024-07-07,9,9,Two Day,In Transit,0
IND-100159,Asha Bose,ITC Limited,North,West Bengal,Howrah,Home Appliances,Large Appliances,Refrigerator 260L,16,0.15,7018.37,95449.83,95449.83,2024-02-09,2024-02-11,2,2,Same Day,In Transit,0
IND-100160,Pooja Gupta,Hindustan Unilever,South,West Bengal,Kolkata,Books,Fiction,Novel B,15,0.1,1024.84,13835.34,13835.34,2023-12-29,2024-01-06,2,8,Standard,Delayed,1
IND-100161,Amit Gupta,Hindustan Unilever,Central,Rajasthan,Jaipur,Groceries,Dairy,Cheese 200g,8,0.25,3998.89,23993.34,23993.34,2024-05-20,2024-05-25,3,5,Two Day,Delayed,1
IND-100162,Vikram Iyer,ITC Limited,North,Telangana,Warangal,Electronics,TV & Audio,"LED TV 43""",7,0.25,25875.86,135848.27,135848.27,2024-01-17,2024-02-05,10,19,Express,Delivered,1
IND-100163,Raj Joshi,Tata Electronics,Central,Telangana,Warangal,Books,Education,Science Workbook,20,0.0,1238.38,24767.6,24767.6,2024-11-04,2024-11-10,6,6,Same Day,Out for Delivery,0
IND-100164,Priya Reddy,Godrej Consumer,East,Karnataka,Mysuru,Automotive,Spare Parts,Car Brake Pad,12,0.2,10554.83,101326.37,101326.37,2024-12-15,2024-12-24,7,9,Two Day,Delayed,1
IND-100165,Vivek Patel,Spencers,South,Rajasthan,Jodhpur,Groceries,Staples,Wheat Flour 10kg,10,0.1,744.47,6700.23,6700.23,2025-02-17,2025-03-05,10,16,Standard,Delivered,1
IND-100166,Suresh Joshi,Hindustan Unilever,West,Telangana,Warangal,Books,Education,Science Workbook,14,0.15,2159.41,25696.98,25696.98,2025-03-28,2025-04-01,3,4,Express,Delivered,1
IND-100167,Raj Patel,Hindustan Unilever,South,Delhi,New Delhi,Books,Education,Math Textbook,19,0.2,431.2,6554.24,6554.24,2024-11-23,2024-12-01,9,8,Two Day,Out for Delivery,0
IND-100168,Divya Joshi,Amazon India,Central,Kerala,Kochi,FMCG,Snacks,Potato Chips 150g,15,0.0,1350.94,20264.1,20264.1,2025-02-05,2025-02-07,2,2,Express,Out for Delivery,0
IND-100169,Vivek Iyer,ITC Limited,North,Gujarat,Vadodara,Home Appliances,Kitchen Appliances,Mixer Grinder,7,0.2,40661.14,227702.38,227702.38,2024-11-07,2024-11-16,9,9,Same Day,Out for Delivery,0
IND-100170,Suresh Joshi,Dmart,East,Delhi,New Delhi,Apparel,Men,Jeans,2,0.25,2978.21,4467.32,4467.32,2024-03-22,2024-03-26,3,4,Express,Delivered,1
IND-100171,Vikram Iyer,Flipkart,West,Tamil Nadu,Madurai,Books,Fiction,Novel A,13,0.1,1595.28,18664.78,18664.78,2025-10-25,2025-11-02,6,8,Same Day,Delayed,1
IND-100172,Asha Gupta,Flipkart,Central,West Bengal,Howrah,Apparel,Kids,Kids Shorts,7,0.05,2907.57,19335.34,19335.34,2025-04-03,2025-04-09,5,6,Same Day,Delayed,1
IND-100173,Vivek Kumar,Spencers,North,West Bengal,Siliguri,Electronics,Mobiles,Smartphone Model C,15,0.05,6221.1,88650.68,88650.68,2025-02-07,2025-02-22,8,15,Express,Delayed,1
IND-100174,Vivek Gupta,Tata Electronics,South,Tamil Nadu,Madurai,Automotive,Spare Parts,Oil Filter,6,0.25,1250.92,5629.14,5629.14,2024-09-21,2024-09-24,4,3,Standard,Delivered,0
IND-100175,Neha Reddy,Infosys Ltd.,West,West Bengal,Kolkata,Groceries,Dairy,Milk Powder 1kg,1,0.0,3493.21,3493.21,3493.21,2025-01-19,2025-01-22,3,3,Two Day,Delivered,0
IND-100176,Raj Patel,Godrej Consumer,Central,Karnataka,Hubballi,Beauty & Personal Care,Skincare,Face Cream 50ml,3,0.0,1638.47,4915.41,4915.41,2025-07-30,2025-08-02,3,3,Express,In Transit,0
IND-100177,Priya Patel,Tata Electronics,Central,West Bengal,Kolkata,Apparel,Kids,Kids Shorts,12,0.1,2893.42,31248.94,31248.94,2024-04-05,2024-04-08,4,3,Express,Out for Delivery,0
IND-100178,Raj Mehta,ITC Limited,East,Madhya Pradesh,Gwalior,Electronics,TV & Audio,Soundbar 2.1,7,0.2,43831.18,245454.61,245454.61,2024-05-25,2024-05-31,7,6,Express,In Transit,0
IND-100179,Vivek Kapoor,Marico Ltd.,West,Karnataka,Mysuru,Apparel,Kids,Kids T-Shirt,12,0.05,2808.38,32015.53,32015.53,2024-12-14,2024-12-24,10,10,Two Day,Delivered,0
IND-100180,Raj Reddy,Reliance Retail,North,Madhya Pradesh,Bhopal,Electronics,Mobiles,Smartphone Model B,17,0.25,26486.59,337704.02,337704.02,2025-04-10,2025-04-19,7,9,Standard,Delayed,1
IND-100181,Suresh Reddy,Tata Electronics,South,Karnataka,Hubballi,Home Appliances,Large Appliances,Washing Machine 7kg,19,0.25,32446.12,462357.21,462357.21,2025-10-11,2025-10-15,2,4,Express,Delayed,1
IND-100182,Pooja Kapoor,Tata Electronics,South,Karnataka,Mangalore,Kitchen,Cookware,Pressure Cooker,6,0.25,641.24,2885.58,2885.58,2024-04-02,2024-04-09,1,7,Overnight,Delivered,1
IND-100183,Karan Singh,Amazon India,West,Gujarat,Ahmedabad,Apparel,Men,Jeans,14,0.0,888.74,12442.36,12442.36,2024-08-09,2024-08-21,10,12,Two Day,Delivered,1
IND-100184,Anjali Patel,Infosys Ltd.,South,West Bengal,Howrah,Automotive,Spare Parts,Car Brake Pad,8,0.0,11241.31,89930.48,89930.48,2023-12-29,2024-01-01,1,3,Same Day,Delivered,1
IND-100185,Karan Mehta,Hindustan Unilever,South,Tamil Nadu,Chennai,Beauty & Personal Care,Skincare,Sunscreen 100ml,8,0.25,1307.14,7842.84,7842.84,2024-10-06,2024-10-12,5,6,Standard,Delayed,1
IND-100186,Vikram Sharma,Reliance Retail,East,Telangana,Nizamabad,Books,Education,Science Workbook,11,0.15,350.52,3277.36,3277.36,2023-11-22,2023-11-29,6,7,Overnight,Delayed,1
IND-100187,Karan Reddy,Marico Ltd.,East,Gujarat,Vadodara,Groceries,Staples,Rice 5kg,1,0.0,4665.37,4665.37,4665.37,2024-07-09,2024-07-17,9,8,Same Day,Delivered,0
IND-100188,Suresh Reddy,Wipro Ltd.,West,Delhi,New Delhi,Beauty & Personal Care,Haircare,Shampoo 200ml,5,0.0,2163.79,10818.95,10818.95,2023-12-28,2024-01-03,4,6,Same Day,Delivered,1
IND-100189,Amit Joshi,Hindustan Unilever,North,Madhya Pradesh,Bhopal,Beauty & Personal Care,Skincare,Face Cream 50ml,14,0.05,2021.09,26880.5,26880.5,2024-07-13,2024-07-19,5,6,Two Day,Delivered,1
IND-100190,Priya Reddy,Wipro Ltd.,North,West Bengal,Siliguri,Home Appliances,Kitchen Appliances,Mixer Grinder,4,0.15,9890.0,33626.0,33626.0,2024-09-30,2024-10-13,7,13,Express,Delivered,1
IND-100191,Priya Sharma,Dmart,North,West Bengal,Siliguri,Home Appliances,Large Appliances,Refrigerator 260L,7,0.1,42124.39,265383.66,265383.66,2024-04-13,2024-04-16,2,3,Two Day,Delayed,1
IND-100192,Vikram Nambiar,Reliance Retail,East,Delhi,New Delhi,Groceries,Staples,Rice 5kg,15,0.05,554.44,7900.77,7900.77,2024-03-17,2024-03-22,1,5,Express,Delayed,1
IND-100193,Vivek Sharma,Flipkart,West,Gujarat,Vadodara,Kitchen,Storage,Plastic Container 3pc,1,0.05,4985.95,4736.65,4736.65,2025-09-05,2025-09-12,8,7,Same Day,Delivered,0
IND-100194,Neha Iyer,Infosys Ltd.,South,West Bengal,Kolkata,Beauty & Personal Care,Haircare,Shampoo 200ml,13,0.05,2081.32,25704.3,25704.3,2024-11-10,2024-11-15,4,5,Same Day,Delivered,1
IND-100195,Raj Nambiar,Flipkart,East,Maharashtra,Pune,Beauty & Personal Care,Haircare,Shampoo 200ml,3,0.05,911.35,2597.35,2597.35,2025-01-16,2025-01-20,4,4,Overnight,Delivered,0
IND-100196,Karan Nambiar,Hindustan Unilever,Central,Gujarat,Surat,Furniture,Bedroom,Wardrobe,9,0.1,13249.5,107320.95,107320.95,2025-07-17,2025-07-26,4,9,Standard,Delivered,1
IND-100197,Amit Sharma,Wipro Ltd.,South,Gujarat,Vadodara,FMCG,Beverages,Coffee Jar 200g,18,0.25,4090.61,55223.24,55223.24,2024-01-10,2024-01-16,4,6,Same Day,Delayed,1
IND-100198,Karan Mehta,Godrej Consumer,West,Telangana,Nizamabad,Furniture,Living Room,Coffee Table,19,0.2,35125.57,533908.66,533908.66,2024-05-24,2024-06-01,8,8,Two Day,Delivered,0
IND-100199,Sneha Kumar,ITC Limited,South,Maharashtra,Pune,Groceries,Dairy,Milk Powder 1kg,11,0.05,4593.59,48003.02,48003.02,2024-03-26,2024-04-02,6,7,Standard,Delayed,1
IND-100200,Amit Sharma,Spencers,South,Madhya Pradesh,Gwalior,Groceries,Dairy,Milk Powder 1kg,12,0.25,3537.46,31837.14,31837.14,2024-12-23,2025-01-07,10,15,Same Day,Delayed,1
IND-100201,Vivek Gupta,Marico Ltd.,Central,Kerala,Kozhikode,Home Appliances,Large Appliances,Refrigerator 260L,19,0.15,41093.8,663664.87,663664.87,2024-09-23,2024-09-29,5,6,Overnight,Delivered,1
IND-100202,Anjali Kapoor,ITC Limited,North,Maharashtra,Pune,FMCG,Beverages,Coffee Jar 200g,5,0.0,1689.28,8446.4,8446.4,2024-07-14,2024-07-20,6,6,Standard,Out for Delivery,0
IND-100203,Sneha Reddy,Aditya Birla Fashion,East,West Bengal,Kolkata,Apparel,Women,Saree,4,0.0,2189.2,8756.8,8756.8,2024-12-13,2024-12-21,8,8,Two Day,In Transit,0
IND-100204,Priya Nambiar,Mahindra & Mahindra,South,Gujarat,Vadodara,Kitchen,Cookware,Non-stick Pan,15,0.0,414.86,6222.9,6222.9,2024-09-10,2024-09-11,1,1,Standard,In Transit,0
IND-100205,Priya Bose,Amazon India,North,Kerala,Kochi,Apparel,Women,Saree,1,0.25,1350.84,1013.13,1013.13,2024-04-30,2024-05-10,10,10,Standard,Delivered,0
IND-100206,Asha Bose,Mahindra & Mahindra,North,Telangana,Hyderabad,Groceries,Dairy,Cheese 200g,10,0.0,1225.86,12258.6,12258.6,2024-12-20,2025-01-01,10,12,Express,Delayed,1
IND-100207,Raj Joshi,Tata Electronics,East,Maharashtra,Nashik,Kitchen,Storage,Plastic Container 3pc,4,0.05,177.39,674.08,674.08,2025-08-28,2025-09-04,5,7,Standard,Delivered,1
IND-100208,Vivek Singh,Spencers,North,West Bengal,Siliguri,Apparel,Kids,Kids Shorts,6,0.15,1175.96,5997.4,5997.4,2024-11-26,2024-11-30,3,4,Two Day,Delivered,1
IND-100209,Ravi Patel,ITC Limited,Central,Telangana,Warangal,Apparel,Men,Jeans,18,0.2,1300.56,18728.06,18728.06,2024-07-03,2024-07-19,9,16,Overnight,Delivered,1
IND-100210,Sneha Nambiar,Spencers,South,West Bengal,Howrah,Automotive,Spare Parts,Oil Filter,2,0.2,7780.47,12448.75,12448.75,2025-06-21,2025-07-09,10,18,Express,Delayed,1
IND-100211,Vikram Sharma,Reliance Retail,North,Telangana,Hyderabad,Beauty & Personal Care,Skincare,Face Cream 50ml,20,0.25,847.87,12718.05,12718.05,2024-01-21,2024-01-25,2,4,Overnight,Delivered,1
IND-100212,Divya Kumar,Spencers,West,Rajasthan,Udaipur,Kitchen,Storage,Plastic Container 3pc,14,0.2,790.73,8856.18,8856.18,2025-07-08,2025-07-17,10,9,Standard,Out for Delivery,0
IND-100213,Vikram Singh,Spencers,North,Delhi,New Delhi,Beauty & Personal Care,Haircare,Conditioner 200ml,2,0.15,599.38,1018.95,1018.95,2024-04-09,2024-04-21,10,12,Standard,Delivered,1
IND-100214,Pooja Singh,Amazon India,East,Telangana,Hyderabad,Furniture,Living Room,Coffee Table,10,0.15,20724.11,176154.93,176154.93,2025-10-26,2025-10-28,2,2,Express,In Transit,0
IND-100215,Vikram Kapoor,Amazon India,West,Gujarat,Surat,Apparel,Men,Jeans,7,0.15,2748.96,16356.31,16356.31,2025-03-24,2025-04-01,9,8,Overnight,Delivered,0
IND-100216,Karan Bose,Infosys Ltd.,North,Delhi,New Delhi,Kitchen,Cookware,Non-stick Pan,7,0.05,4382.14,29141.23,29141.23,2024-01-12,2024-01-17,4,5,Same Day,Delayed,1
IND-100217,Vikram Joshi,Hindustan Unilever,North,Gujarat,Surat,Apparel,Kids,Kids T-Shirt,8,0.2,1180.15,7552.96,7552.96,2025-02-12,2025-02-17,3,5,Overnight,Delivered,1
IND-100218,Divya Mehta,Amazon India,East,Tamil Nadu,Madurai,Apparel,Women,Kurta,13,0.2,243.99,2537.5,2537.5,2024-06-20,2024-06-24,4,4,Same Day,Out for Delivery,0
IND-100219,Karan Joshi,Dmart,East,Rajasthan,Jaipur,Electronics,Computers,Laptop Model X,6,0.0,50085.65,300513.9,300513.9,2024-06-30,2024-07-06,5,6,Same Day,Delivered,1
IND-100220,Sneha Nambiar,Aditya Birla Fashion,East,Gujarat,Surat,Automotive,Accessories,Car Seat Cover,1,0.25,7916.95,5937.71,5937.71,2024-12-01,2024-12-11,9,10,Same Day,Delayed,1
IND-100221,Vivek Gupta,Aditya Birla Fashion,East,Karnataka,Hubballi,Automotive,Accessories,Floor Mat,7,0.05,2673.97,17781.9,17781.9,2024-01-11,2024-01-22,10,11,Express,Delayed,1
IND-100222,Vikram Iyer,Spencers,South,Delhi,New Delhi,Beauty & Personal Care,Skincare,Face Cream 50ml,11,0.05,2206.99,23063.05,23063.05,2025-10-16,2025-10-27,9,11,Same Day,Delivered,1
IND-100223,Priya Nambiar,Aditya Birla Fashion,North,Rajasthan,Jaipur,Home Appliances,Large Appliances,Refrigerator 260L,11,0.05,33412.86,349164.39,349164.39,2024-11-11,2024-11-16,4,5,Two Day,Delivered,1
IND-100224,Divya Sharma,Marico Ltd.,South,Delhi,New Delhi,Books,Fiction,Novel A,16,0.2,2679.34,34295.55,34295.55,2024-03-15,2024-03-24,7,9,Standard,Delayed,1
IND-100225,Neha Nambiar,Mahindra & Mahindra,South,Telangana,Warangal,Home Appliances,Large Appliances,Refrigerator 260L,3,0.25,25403.88,57158.73,57158.73,2024-05-13,2024-05-18,6,5,Two Day,In Transit,0
IND-100226,Karan Sharma,Marico Ltd.,North,Tamil Nadu,Coimbatore,Home Appliances,Large Appliances,Washing Machine 7kg,13,0.15,22593.22,249655.08,249655.08,2024-12-10,2024-12-15,1,5,Same Day,Delayed,1
IND-100227,Vivek Kumar,Reliance Retail,North,Rajasthan,Jaipur,FMCG,Beverages,Coffee Jar 200g,10,0.15,688.21,5849.78,5849.78,2025-04-12,2025-04-21,10,9,Standard,In Transit,0
IND-100228,Neha Bose,Hindustan Unilever,South,West Bengal,Howrah,Furniture,Bedroom,Queen Bed,11,0.15,59779.92,558942.25,558942.25,2024-11-15,2024-11-26,4,11,Standard,Delayed,1
IND-100229,Ravi Kapoor,Amazon India,West,Tamil Nadu,Coimbatore,Groceries,Staples,Rice 5kg,12,0.0,3569.99,42839.88,42839.88,2024-12-02,2024-12-06,5,4,Overnight,Delivered,0
IND-100230,Priya Iyer,Amazon India,West,Maharashtra,Mumbai,Books,Education,Math Textbook,18,0.25,832.94,11244.69,11244.69,2024-04-18,2024-04-21,4,3,Same Day,In Transit,0
IND-100231,Neha Mehta,ITC Limited,North,Rajasthan,Udaipur,Home Appliances,Large Appliances,Refrigerator 260L,17,0.0,36500.78,620513.26,620513.26,2024-08-29,2024-09-02,2,4,Express,Delayed,1
IND-100232,Asha Iyer,Godrej Consumer,West,Rajasthan,Jaipur,Automotive,Spare Parts,Car Brake Pad,18,0.05,7697.14,131621.09,131621.09,2025-10-18,2025-10-25,8,7,Standard,Out for Delivery,0
IND-100233,Priya Bose,Infosys Ltd.,North,Karnataka,Mangalore,Apparel,Kids,Kids T-Shirt,9,0.15,1968.58,15059.64,15059.64,2024-09-12,2024-09-16,5,4,Express,Delivered,0
IND-100234,Vikram Mehta,Godrej Consumer,West,Gujarat,Vadodara,Apparel,Men,T-Shirt,1,0.25,2570.8,1928.1,1928.1,2025-09-06,2025-09-11,3,5,Overnight,Delivered,1
IND-100235,Priya Iyer,Infosys Ltd.,East,Gujarat,Surat,Beauty & Personal Care,Haircare,Conditioner 200ml,13,0.15,2100.72,23212.96,23212.96,2025-01-18,2025-01-22,3,4,Express,Delayed,1
IND-100236,Neha Joshi,BigBasket,West,Madhya Pradesh,Indore,Books,Fiction,Novel B,12,0.25,1872.94,16856.46,16856.46,2024-03-26,2024-04-02,8,7,Two Day,In Transit,0
IND-100237,Anjali Kumar,Flipkart,East,Karnataka,Hubballi,Groceries,Staples,Wheat Flour 10kg,17,0.25,2639.36,33651.84,33651.84,2025-08-08,2025-08-10,2,2,Two Day,In Transit,0
IND-100238,Vivek Patel,Reliance Retail,Central,Tamil Nadu,Chennai,Groceries,Dairy,Cheese 200g,6,0.15,420.58,2144.96,2144.96,2024-10-07,2024-10-12,4,5,Standard,Delayed,1
IND-100239,Sneha Sharma,Dmart,East,Kerala,Thiruvananthapuram,Books,Education,Science Workbook,3,0.15,2584.11,6589.48,6589.48,2024-10-02,2024-10-03,2,1,Standard,In Transit,0
IND-100240,Priya Kapoor,Dmart,North,Maharashtra,Mumbai,Kitchen,Storage,Plastic Container 3pc,15,0.1,4754.26,64182.51,64182.51,2024-01-08,2024-01-13,4,5,Overnight,Delivered,1
IND-100241,Karan Joshi,Tata Electronics,East,West Bengal,Kolkata,FMCG,Beverages,Coffee Jar 200g,12,0.1,4157.93,44905.64,44905.64,2025-05-27,2025-06-04,9,8,Standard,Delivered,0
IND-100242,Raj Kapoor,Tata Electronics,East,Tamil Nadu,Tiruchirappalli,FMCG,Beverages,Tea Pack 1kg,13,0.05,1117.17,13797.05,13797.05,2024-10-25,2024-10-26,2,1,Overnight,Delivered,0
IND-100243,Suresh Patel,ITC Limited,South,West Bengal,Howrah,Books,Fiction,Novel A,18,0.2,2812.39,40498.42,40498.42,2025-03-22,2025-03-31,9,9,Overnight,Delivered,0
IND-100244,Neha Kapoor,Flipkart,South,Karnataka,Mangalore,Furniture,Bedroom,Wardrobe,20,0.05,55206.88,1048930.72,1048930.72,2024-08-20,2024-08-28,7,8,Two Day,Delayed,1
IND-100245,Asha Bose,Amazon India,Central,Kerala,Kozhikode,Automotive,Accessories,Car Seat Cover,7,0.25,3540.83,18589.36,18589.36,2024-09-06,2024-09-12,6,6,Express,Out for Delivery,0
IND-100246,Karan Gupta,Tata Electronics,West,Gujarat,Vadodara,Groceries,Dairy,Cheese 200g,18,0.15,1465.34,22419.7,22419.7,2023-11-27,2023-12-13,9,16,Express,Delayed,1
IND-100247,Karan Patel,BigBasket,Central,Telangana,Warangal,Automotive,Accessories,Car Seat Cover,2,0.1,10513.63,18924.53,18924.53,2024-06-09,2024-06-26,9,17,Standard,Delayed,1
IND-100248,Karan Mehta,Hindustan Unilever,South,Kerala,Kochi,Automotive,Spare Parts,Oil Filter,13,0.25,6540.21,63767.05,63767.05,2024-09-29,2024-10-13,9,14,Express,Delivered,1
IND-100249,Asha Kapoor,Hindustan Unilever,East,Gujarat,Vadodara,FMCG,Beverages,Coffee Jar 200g,15,0.25,928.26,10442.92,10442.92,2024-01-29,2024-01-31,3,2,Two Day,Delivered,0
IND-100250,Amit Kapoor,Infosys Ltd.,North,Delhi,New Delhi,Automotive,Spare Parts,Oil Filter,15,0.05,10790.49,153764.48,153764.48,2023-12-24,2023-12-26,3,2,Overnight,Out for Delivery,0
IND-100251,Anjali Sharma,Hindustan Unilever,South,West Bengal,Howrah,Furniture,Living Room,Sofa 3-seater,17,0.2,6886.06,93650.42,93650.42,2024-04-25,2024-05-04,7,9,Standard,Delivered,1
IND-100252,Anjali Gupta,Godrej Consumer,West,Telangana,Nizamabad,Automotive,Spare Parts,Oil Filter,18,0.25,12443.48,167986.98,167986.98,2023-11-23,2023-11-27,2,4,Express,Delayed,1
IND-100253,Karan Sharma,Spencers,South,Gujarat,Surat,Beauty & Personal Care,Haircare,Conditioner 200ml,1,0.1,2742.87,2468.58,2468.58,2025-04-23,2025-05-01,9,8,Same Day,Out for Delivery,0
